Player,Country,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills,Split
juejue,,10,30%,1.5,3.1,6.0,5.8,5.6,-,53.2%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
k1ng, AU,6,33.3%,3.1,2.3,2.2,4.3,8.6,376,60.3%,26,472,-,0.35,0.28,0.12,-557,-12,-123,0%,0%,0,-,2017 Spring
kRYST4L,,25,52%,2.5,0.7,3.2,7.3,1.5,-,66.8%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
kurO, KR,48,52.1%,3.6,3.5,2.2,4.3,8.7,398,63.9%,26.2,478,-,0.56,0.25,0.13,-12,2,226,18.8%,8.3%,0,11,2017 Spring
meiko, CN,52,63.5%,4.4,1.4,2.4,9.3,0.9,-,70.9%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
micaO, BR,18,66.7%,4.9,3.6,1.7,4.7,8.8,421,66.3%,25.1,420,-,0.36,0.19,0.06,350,11,137,33.3%,16.7%,0,2,2017 Spring
nikSar,,14,42.9%,4.1,2.4,2.1,6.4,7.9,368,64.1%,26.4,534,-,0.48,0.19,0.15,-310,-10,-163,21.4%,0%,0,1,2017 Spring
ninja, KR,58,36.2%,2.3,3.3,3.3,4.5,8.7,397,63.5%,24.9,476,-,0.44,0.2,0.1,-111,-5,-270,13.8%,8.6%,0,33,2017 Spring
p1noyszn, DK,10,30%,2.5,3.4,2.7,3.4,9.2,398,56.1%,29.4,521,-,0.32,0.19,0.11,152,2,140,30%,0%,1,-,2017 Spring
papatabachi, PL,10,30%,1.8,2.3,2.8,2.8,4.2,311,52.8%,14.5,255,-,0.84,0.32,0.19,-409,-3,-278,30%,0%,0,2,2017 Spring
pbO, BR,14,42.9%,7.3,2.6,1.0,4.6,8.1,368,70.8%,25,479,-,0.39,0.1,0.12,-266,-7,63,7.1%,14.3%,0,1,2017 Spring
pooh, JP,14,50%,5.3,4.6,2.0,5.9,8.1,385,62.1%,26.9,556,-,0.37,0.13,0.05,207,4,359,21.4%,0%,0,1,2017 Spring
road,,35,51.4%,3.1,1.0,3.3,9.1,1.3,-,70.9%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
sOAZ, FR,46,52.2%,3.3,2.1,2.5,6.1,7.8,368,62.4%,21.5,393,-,0.45,0.13,0.09,0,-1,-1,30.4%,13%,0,8,2017 Spring
seiya, MX,6,66.7%,7,2.8,1.3,6.5,8.3,389,73.4%,29.5,451,-,0.66,0.18,0.24,4,-4,360,33.3%,0%,0,2,2017 Spring
solo, US,32,65.6%,2.6,2.0,2.7,5.0,7.9,367,51.6%,20,395,-,0.57,0.18,0.1,-84,1,40,12.5%,28.1%,0,7,2017 Spring
ssumday, KR,47,46.8%,3.9,2.3,2.0,5.7,8.6,384,63.1%,22.3,400,-,0.52,0.18,0.09,186,7,122,17%,12.8%,0,7,2017 Spring
takeshi,,21,52.4%,3.3,3.1,2.2,4.1,8.8,392,59.3%,23.4,379,-,0.42,0.18,0.08,-15,-2,-67,9.5%,14.3%,0,3,2017 Spring
unho1y, UA,22,63.6%,3.4,2.9,2.6,5.9,7.9,388,59.4%,22.3,481,-,0.5,0.2,0.15,-218,-9,-269,9.1%,22.7%,0,1,2017 Spring
westdoor,,2,0%,2,2.0,2.0,2.0,8.8,357,81.2%,30.3,468,-,0.41,0.17,0.1,-234,-10,-435,0%,0%,0,1,2017 Spring
xPeke, ES,22,9.1%,1.6,0.6,3.6,5.2,1.1,251,66.9%,11.6,191,-,1.37,0.55,0.41,-30,-1,-257,4.5%,13.6%,0,-,2017 Spring
xiaohu, CN,46,63%,5.1,3.7,1.8,5.2,8.8,-,63.2%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
xiaoyu,,31,32.3%,2.3,2.2,3.2,5.0,4.5,-,63.8%,-,-,-,-,-,-,-,-,-,-,-,-,-,2017 Spring
xiye, CN,58,67.2%,5,4.3,2.2,6.4,8.5,399,71.5%,27.2,540,-,0.5,0.17,0.12,146,0,277,3.4%,0%,0,5,2017 Spring
yang, BR,21,52.4%,3.4,2.4,1.9,4.1,8.1,366,58.9%,19.8,327,-,0.52,0.19,0.12,289,7,222,23.8%,9.5%,0,5,2017 Spring
zig, CA,52,61.5%,3.1,1.9,2.6,6.2,7.7,366,56.3%,19.3,393,-,0.58,0.13,0.13,-190,-5,23,17.3%,7.7%,0,7,2017 Spring
